record_id,scope,institution_id,bank_number_key,PI_CAT_ID,confidence,evidence_count,evidence_json
standard:PSE 901,standard,,PSE 901,PI_CAT-10,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""employee identification number"",""rule"":""employee identification number""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""numéro d’identification d’employé"",""rule"":""employee identification number""}]"
standard:PSE 901,standard,,PSE 901,PI_CAT-11,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""employment equity information"",""rule"":""employment equity information""}]"
standard:PSE 901,standard,,PSE 901,PI_CAT-12,0.90,1,"[{""confidence"":0.9,""field"":""description_en"",""language"":""en"",""matched_text"":""alternative work arrangements"",""rule"":""employee personnel record""}]"
standard:PSE 901,standard,,PSE 901,PI_CAT-13,1.00,3,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""financial information"",""rule"":""explicit financial information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements financiers"",""rule"":""explicit financial information""},{""confidence"":0.93,""field"":""consistent_uses_en"",""language"":""en"",""matched_text"":""direct deposit"",""rule"":""financial account or asset""}]"
standard:PSE 901,standard,,PSE 901,PI_CAT-16,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""medical information"",""rule"":""explicit medical information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements médicaux"",""rule"":""explicit medical information""}]"
standard:PSE 901,standard,,PSE 901,PI_CAT-17,0.98,2,"[{""confidence"":0.98,""field"":""description_en"",""language"":""en"",""matched_text"":""name"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""description_fr"",""language"":""fr"",""matched_text"":""nom"",""rule"":""name in personal-information enumeration""}]"
standard:PSE 901,standard,,PSE 901,PI_CAT-19,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""other identification numbers"",""rule"":""explicit other identification number""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""autres numéros d’identification"",""rule"":""explicit other identification number""}]"
standard:PSE 901,standard,,PSE 901,PI_CAT-22,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""place of birth"",""rule"":""place of birth""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""lieu de naissance"",""rule"":""place of birth""}]"
standard:PSE 901,standard,,PSE 901,PI_CAT-24,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""signature"",""rule"":""signature""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""signature"",""rule"":""signature""}]"
standard:PSE 901,standard,,PSE 901,PI_CAT-25,1.00,4,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""Social Insurance Number"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""numéro d’assurance sociale"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""purpose_en"",""language"":""en"",""matched_text"":""Social Insurance Number"",""rule"":""Social Insurance Number""},{""confidence"":1.0,""field"":""purpose_fr"",""language"":""fr"",""matched_text"":""numéro d’assurance sociale"",""rule"":""Social Insurance Number""}]"
standard:PSE 918,standard,,PSE 918,PI_CAT-1,0.90,2,"[{""confidence"":0.9,""field"":""description_en"",""language"":""en"",""matched_text"":""work history"",""rule"":""biographical example""},{""confidence"":0.9,""field"":""description_fr"",""language"":""fr"",""matched_text"":""antécédents professionnels"",""rule"":""biographical example""}]"
standard:PSE 918,standard,,PSE 918,PI_CAT-10,1.00,4,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""Personal Record Identifier"",""rule"":""employee identification number""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""Code d’identification de dossier personnel"",""rule"":""employee identification number""},{""confidence"":1.0,""field"":""purpose_en"",""language"":""en"",""matched_text"":""Personal Record Identifier"",""rule"":""employee identification number""},{""confidence"":1.0,""field"":""purpose_fr"",""language"":""fr"",""matched_text"":""Code d’identification de dossier personnel"",""rule"":""employee identification number""}]"
standard:PSE 918,standard,,PSE 918,PI_CAT-12,1.00,4,"[{""confidence"":1.0,""field"":""purpose_en"",""language"":""en"",""matched_text"":""employee information"",""rule"":""explicit employee personnel information""},{""confidence"":1.0,""field"":""purpose_fr"",""language"":""fr"",""matched_text"":""renseignements sur les employés"",""rule"":""explicit employee personnel information""},{""confidence"":0.9,""field"":""description_en"",""language"":""en"",""matched_text"":""employee records"",""rule"":""employee personnel record""},{""confidence"":0.9,""field"":""description_en"",""language"":""en"",""matched_text"":""training and development"",""rule"":""employee personnel record""}]"
standard:PSU 902,standard,,PSU 902,PI_CAT-3,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""contact information"",""rule"":""explicit contact information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""coordonnées"",""rule"":""explicit contact information""}]"
standard:PSU 902,standard,,PSU 902,PI_CAT-17,0.98,2,"[{""confidence"":0.98,""field"":""description_en"",""language"":""en"",""matched_text"":""name"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""description_fr"",""language"":""fr"",""matched_text"":""nom"",""rule"":""name in personal-information enumeration""}]"
standard:PSU 942,standard,,PSU 942,PI_CAT-1,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""biographical information"",""rule"":""explicit biographical information""}]"
standard:PSU 942,standard,,PSU 942,PI_CAT-3,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""contact information"",""rule"":""explicit contact information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""coordonnées"",""rule"":""explicit contact information""}]"
standard:PSU 942,standard,,PSU 942,PI_CAT-13,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""financial information"",""rule"":""explicit financial information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements financiers"",""rule"":""explicit financial information""}]"
standard:PSU 942,standard,,PSU 942,PI_CAT-14,0.99,2,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""gender"",""rule"":""gender""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""sexe"",""rule"":""gender""}]"
standard:PSU 942,standard,,PSU 942,PI_CAT-17,0.98,4,"[{""confidence"":0.98,""field"":""description_en"",""language"":""en"",""matched_text"":""name"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""description_fr"",""language"":""fr"",""matched_text"":""nom"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""purpose_en"",""language"":""en"",""matched_text"":""names"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""purpose_fr"",""language"":""fr"",""matched_text"":""nom"",""rule"":""name in personal-information enumeration""}]"
standard:PSU 942,standard,,PSU 942,PI_CAT-18,0.99,2,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""opinions and views"",""rule"":""opinions or views""},{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""opinions and views of, or about, individuals"",""rule"":""opinions or views""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-1,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""biographical information"",""rule"":""explicit biographical information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements biographiques"",""rule"":""explicit biographical information""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-3,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""contact information"",""rule"":""explicit contact information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""coordonnées"",""rule"":""explicit contact information""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-8,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""date of birth"",""rule"":""date of birth""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""date de naissance"",""rule"":""date of birth""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-10,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""employee identification number"",""rule"":""employee identification number""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-11,1.00,1,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""employment equity information"",""rule"":""employment equity information""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-12,1.00,3,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""employee personnel information"",""rule"":""explicit employee personnel information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""renseignements personnels de l’employé"",""rule"":""explicit employee personnel information""},{""confidence"":0.9,""field"":""consistent_uses_en"",""language"":""en"",""matched_text"":""Training and Development"",""rule"":""employee personnel record""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-14,0.99,2,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""gender"",""rule"":""gender""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""sexe"",""rule"":""gender""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-17,0.98,2,"[{""confidence"":0.98,""field"":""description_en"",""language"":""en"",""matched_text"":""name"",""rule"":""name in personal-information enumeration""},{""confidence"":0.98,""field"":""description_fr"",""language"":""fr"",""matched_text"":""nom"",""rule"":""name in personal-information enumeration""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-18,0.99,2,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""opinions and views"",""rule"":""opinions or views""},{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""opinions and views of, or about, individuals"",""rule"":""opinions or views""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-20,0.99,2,"[{""confidence"":0.99,""field"":""description_en"",""language"":""en"",""matched_text"":""photograph"",""rule"":""photograph or recorded image""},{""confidence"":0.99,""field"":""description_fr"",""language"":""fr"",""matched_text"":""photo"",""rule"":""photograph or recorded image""}]"
standard:PSU 934,standard,,PSU 934,PI_CAT-24,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""signature"",""rule"":""signature""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""signature"",""rule"":""signature""}]"
standard:PSU 918,standard,,PSU 918,PI_CAT-1,1.00,2,"[{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""biographical information"",""rule"":""explicit biographical information""},{""confidence"":0.9,""field"":""description_en"",""language"":""en"",""matched_text"":""marital status"",""rule"":""biographical example""}]"
standard:PSU 918,standard,,PSU 918,PI_CAT-3,1.00,3,"[{""confidence"":1.0,""field"":""consistent_uses_en"",""language"":""en"",""matched_text"":""contact information"",""rule"":""explicit contact information""},{""confidence"":1.0,""field"":""description_en"",""language"":""en"",""matched_text"":""contact information"",""rule"":""explicit contact information""},{""confidence"":1.0,""field"":""description_fr"",""language"":""fr"",""matched_text"":""coordonnées"",""rule"":""explicit contact information""}]"
