institution_id,institution_name_en,institution_name_fr,bank_number_key,language,language_label,related_record_number,relationship_scope,relationship_scope_label,resolved,resolution_label,cor_record_number,cor_record_number_display
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 709,fr,French,EDSC DGA 115,institution_specific,Institution-specific class,true,Resolved,ESDC LB 115,ESDC LB 115
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 297,en,English,ESDC IAP 142,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 142,ESDC IAP 142
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 297,fr,French,ESDC IAP 142,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 142,ESDC IAP 142
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 299,en,English,ESDC IAP 153,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 153,ESDC IAP 153
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 299,fr,French,EDSC IET 153,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 153,ESDC IAP 153
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 390,en,English,ESDC IAP 060,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 060,ESDC IAP 060
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 390,fr,French,EDSC IET 060,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 060,ESDC IAP 060
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 180,en,English,ESDC IAP 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 180,fr,French,EDSC IET 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 155,en,English,ESDC IAP 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 155,fr,French,EDSC IET 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 385,en,English,ESDC IAP 059,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 059,ESDC IAP 059
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 501,en,English,ESDC IAP 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 501,fr,French,EDSC IET 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 150,en,English,ESDC IAP 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 150,fr,French,EDSC IET 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 170,en,English,ESDC IAP 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 170,fr,French,EDSC IET 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 281,en,English,ESDC IAP 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 281,fr,French,EDSC IET 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 323,en,English,ESDC IAP 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 323,fr,French,EDSC IET 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 295,en,English,ESDC SEB 130,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 130,ESDC SEB 130
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 295,en,English,AND 136,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 136,ESDC SEB 136
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 295,fr,French,ESDC SEB 130,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 130,ESDC SEB 130
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 295,fr,French,ET 136,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 136,ESDC SEB 136
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 302,en,English,ESDC IAP 061,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 061,ESDC IAP 061
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 302,en,English,AND 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 302,fr,French,EDSC PAR 061,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 061,ESDC IAP 061
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 302,fr,French,AND 070,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 070,ESDC IAP 070
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 717,en,English,ESDC SEB 132,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 132,ESDC SEB 132
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 717,fr,French,EDSC DGCE 132,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 132,ESDC SEB 132
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 711,en,English,ESDC SEB 149,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 149,ESDC SEB 149
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 293,en,English,ESDC SEB 131,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 131,ESDC SEB 131
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 293,fr,French,EDSC DGCE 131,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 131,ESDC SEB 131
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 300,en,English,ESDC SEB 138,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 138,ESDC SEB 138
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 300,fr,French,EDSC DGCE 138,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 138,ESDC SEB 138
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 703,en,English,ESDC SEB 140,institution_specific,Institution-specific class,false,Needs review,,
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 703,fr,French,ESDC SEB 140,institution_specific,Institution-specific class,false,Needs review,,
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 710,en,English,ESDC SEB 151,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 151,ESDC SEB 151
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 710,fr,French,EDSC DGCE 151,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 151,ESDC SEB 151
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 440,en,English,ESDC SEB 147,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 147,ESDC SEB 147
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 440,fr,French,EDSC DGCE 147,institution_specific,Institution-specific class,true,Resolved,ESDC SEB 147,ESDC SEB 147
ati-schedule-i-department-of-employment-and-social-development,Department of Employment and Social Development,Ministère de l’Emploi et du Développement social,ESDC PPU 715,en,English,ESDC IAP 059,institution_specific,Institution-specific class,true,Resolved,ESDC IAP 059,ESDC IAP 059
